startup_id,feedback,rating,date
STARTUP_4251,"Great integration, really helps with saves 10+ hours per week. Excited",1,2024-02-28 19:34:18.282854
STARTUP_4251,"Neutral with the features, especially the enables data-driven decisions.",1,2025-01-05 19:34:18.282854
STARTUP_4251,"The support could be improved, but overall Excited.",1,2024-10-17 19:34:18.282854
STARTUP_4251,"Great user interface, really helps with improves accuracy by 95%. Disappointed",2,2024-08-12 19:34:18.282854
STARTUP_4251,"The user interface could be improved, but overall Impressed.",4,2024-08-17 19:34:18.282854
STARTUP_4251,"The performance could be improved, but overall Disappointed.",5,2024-05-15 19:34:18.282854
STARTUP_4251,"Great support, really helps with ensures data security. Happy",3,2024-12-19 19:34:18.282854
STARTUP_4251,"Excellent pricing, Disappointed about the saves 10+ hours per week.",1,2025-01-11 19:34:18.282854
STARTUP_4251,"Very satisfied with the pricing, especially the saves 10+ hours per week.",2,2024-06-13 19:34:18.282854
STARTUP_4251,"Excellent user interface, Disappointed about the provides personalized experiences.",2,2024-04-13 19:34:18.282854
STARTUP_4251,"Excellent pricing, Happy about the automates repetitive tasks.",3,2024-04-19 19:34:18.282854
STARTUP_4251,"The features could be improved, but overall Disappointed.",1,2024-11-30 19:34:18.282854
STARTUP_4251,"Great support, really helps with enables data-driven decisions. Impressed",2,2024-07-15 19:34:18.282854
STARTUP_4251,"The performance could be improved, but overall Impressed.",4,2024-12-31 19:34:18.282854
STARTUP_4251,"Excellent features, Happy about the ensures data security.",1,2024-12-11 19:34:18.282854
STARTUP_4251,"Excellent performance, Disappointed about the enables data-driven decisions.",1,2024-06-19 19:34:18.282854
STARTUP_4251,"Great user interface, really helps with ensures data security. Disappointed",2,2024-06-28 19:34:18.282854
STARTUP_1480,"Excellent integration, Neutral about the improves accuracy by 95%.",2,2025-08-27 19:34:18.282854
STARTUP_1480,"The features could be improved, but overall Neutral.",4,2025-08-17 19:34:18.282854
STARTUP_1480,"Excellent features, Impressed about the ensures data security.",3,2024-11-24 19:34:18.282854
STARTUP_1480,"Excellent user interface, Neutral about the ensures data security.",4,2025-10-11 19:34:18.282854
STARTUP_1480,"Great features, really helps with automates repetitive tasks. Very satisfied",4,2024-12-05 19:34:18.282854
STARTUP_1480,"Excited with the support, especially the scales with your business.",2,2025-04-07 19:34:18.282854
STARTUP_1480,"Excellent pricing, Neutral about the improves accuracy by 95%.",2,2025-02-21 19:34:18.282854
STARTUP_1480,"Great pricing, really helps with saves 10+ hours per week. Very satisfied",3,2025-09-18 19:34:18.282854
STARTUP_1480,"Great features, really helps with provides personalized experiences. Neutral",3,2024-12-07 19:34:18.282854
STARTUP_1480,"Excellent user interface, Impressed about the scales with your business.",2,2025-03-30 19:34:18.282854
STARTUP_1480,"Neutral with the features, especially the enables data-driven decisions.",4,2025-08-31 19:34:18.282854
STARTUP_1480,"Disappointed with the pricing, especially the saves 10+ hours per week.",5,2025-06-20 19:34:18.282854
STARTUP_1480,"The features could be improved, but overall Neutral.",2,2024-12-21 19:34:18.282854
STARTUP_1480,"Excellent user interface, Very satisfied about the scales with your business.",4,2025-01-10 19:34:18.282854
STARTUP_1480,"Excellent support, Disappointed about the saves 10+ hours per week.",1,2025-03-15 19:34:18.282854
STARTUP_1480,"The pricing could be improved, but overall Impressed.",5,2025-08-26 19:34:18.282854
STARTUP_1480,"The features could be improved, but overall Happy.",4,2025-01-25 19:34:18.282854
STARTUP_1480,"The pricing could be improved, but overall Disappointed.",4,2025-04-30 19:34:18.282854
STARTUP_1480,"Great support, really helps with improves accuracy by 95%. Excited",4,2025-10-16 19:34:18.282854
STARTUP_2383,"The integration could be improved, but overall Impressed.",3,2024-09-05 19:34:18.282854
STARTUP_2383,"Great features, really helps with increases efficiency by 3x. Excited",5,2024-04-21 19:34:18.282854
STARTUP_2383,"Excellent pricing, Happy about the provides personalized experiences.",2,2024-09-01 19:34:18.282854
STARTUP_2383,"Great performance, really helps with scales with your business. Disappointed",4,2024-06-29 19:34:18.282854
STARTUP_2383,"Excellent performance, Excited about the delivers real-time insights.",1,2024-10-13 19:34:18.282854
STARTUP_2383,"Excellent support, Very satisfied about the enables data-driven decisions.",4,2024-10-16 19:34:18.282854
STARTUP_2383,"Great user interface, really helps with provides personalized experiences. Impressed",3,2024-02-10 19:34:18.282854
STARTUP_2383,"Happy with the performance, especially the ensures data security.",5,2023-11-23 19:34:18.282854
STARTUP_2383,"Great performance, really helps with improves accuracy by 95%. Impressed",2,2024-05-31 19:34:18.282854
STARTUP_2383,"Excellent support, Impressed about the delivers real-time insights.",5,2024-04-10 19:34:18.282854
STARTUP_2383,"Excellent features, Very satisfied about the reduces operational costs by 40%.",3,2023-12-01 19:34:18.282854
STARTUP_0425,"Disappointed with the support, especially the provides personalized experiences.",3,2024-07-20 19:34:18.282854
STARTUP_0425,"Great user interface, really helps with improves accuracy by 95%. Impressed",5,2025-03-14 19:34:18.282854
STARTUP_0425,"Excellent integration, Very satisfied about the increases efficiency by 3x.",3,2024-07-14 19:34:18.282854
STARTUP_0425,"The support could be improved, but overall Impressed.",1,2025-02-19 19:34:18.282854
STARTUP_0425,"Excellent user interface, Excited about the reduces operational costs by 40%.",5,2024-11-18 19:34:18.282854
STARTUP_0425,"Very satisfied with the performance, especially the delivers real-time insights.",2,2024-05-19 19:34:18.282854
STARTUP_0425,"Excellent integration, Disappointed about the delivers real-time insights.",3,2025-02-14 19:34:18.282854
STARTUP_0425,"Impressed with the pricing, especially the enables data-driven decisions.",4,2024-12-17 19:34:18.282854
STARTUP_3318,"Great pricing, really helps with improves accuracy by 95%. Excited",2,2024-12-08 19:34:18.282854
STARTUP_3318,"Disappointed with the performance, especially the saves 10+ hours per week.",2,2024-03-19 19:34:18.282854
STARTUP_3318,"Great integration, really helps with saves 10+ hours per week. Neutral",5,2024-04-30 19:34:18.282854
STARTUP_3318,"The pricing could be improved, but overall Excited.",3,2024-04-05 19:34:18.282854
STARTUP_3318,"Happy with the pricing, especially the scales with your business.",4,2024-09-07 19:34:18.282854
STARTUP_3318,"Disappointed with the user interface, especially the automates repetitive tasks.",2,2024-05-03 19:34:18.282854
STARTUP_3318,"Excellent support, Impressed about the enables data-driven decisions.",5,2024-06-24 19:34:18.282854
STARTUP_3318,"The user interface could be improved, but overall Disappointed.",3,2024-06-14 19:34:18.282854
STARTUP_3318,"Very satisfied with the performance, especially the enables data-driven decisions.",3,2024-04-10 19:34:18.282854
STARTUP_3318,"Happy with the performance, especially the saves 10+ hours per week.",5,2024-06-11 19:34:18.282854
STARTUP_3318,"Great features, really helps with automates repetitive tasks. Disappointed",4,2024-11-06 19:34:18.282854
STARTUP_3318,"The pricing could be improved, but overall Impressed.",2,2024-10-13 19:34:18.282854
STARTUP_3318,"The pricing could be improved, but overall Impressed.",5,2024-09-01 19:34:18.282854
STARTUP_3318,"The performance could be improved, but overall Excited.",1,2025-01-09 19:34:18.282854
STARTUP_3318,"The user interface could be improved, but overall Impressed.",4,2024-09-13 19:34:18.282854
STARTUP_2629,"Great pricing, really helps with improves accuracy by 95%. Impressed",2,2025-11-29 19:34:18.282854
STARTUP_2629,"Neutral with the performance, especially the delivers real-time insights.",2,2025-12-09 19:34:18.282854
STARTUP_2629,"The performance could be improved, but overall Impressed.",2,2025-04-01 19:34:18.282854
STARTUP_2629,"The integration could be improved, but overall Very satisfied.",1,2025-07-06 19:34:18.282854
STARTUP_2629,"The performance could be improved, but overall Excited.",4,2025-10-16 19:34:18.282854
STARTUP_2629,"Great features, really helps with automates repetitive tasks. Very satisfied",5,2025-02-24 19:34:18.282854
STARTUP_2629,"The user interface could be improved, but overall Excited.",3,2025-01-30 19:34:18.282854
STARTUP_2629,"Excellent pricing, Disappointed about the saves 10+ hours per week.",5,2025-12-05 19:34:18.282854
STARTUP_2629,"Great features, really helps with reduces operational costs by 40%. Impressed",1,2025-11-03 19:34:18.282854
STARTUP_2629,"Very satisfied with the integration, especially the scales with your business.",3,2025-08-18 19:34:18.282854
STARTUP_2629,"The pricing could be improved, but overall Impressed.",1,2025-02-02 19:34:18.282854
STARTUP_2629,"Excellent features, Happy about the ensures data security.",3,2025-04-10 19:34:18.282854
STARTUP_2629,"Disappointed with the features, especially the delivers real-time insights.",1,2025-08-18 19:34:18.282854
STARTUP_2629,"Disappointed with the pricing, especially the saves 10+ hours per week.",5,2025-10-31 19:34:18.282854
STARTUP_2629,"The performance could be improved, but overall Excited.",3,2025-10-20 19:34:18.282854
STARTUP_2629,"Great pricing, really helps with provides personalized experiences. Excited",5,2025-08-22 19:34:18.282854
STARTUP_2629,"The user interface could be improved, but overall Impressed.",4,2025-09-23 19:34:18.282854
STARTUP_2629,"Excellent features, Excited about the reduces operational costs by 40%.",2,2025-09-07 19:34:18.282854
STARTUP_2629,"Excited with the integration, especially the delivers real-time insights.",4,2025-10-13 19:34:18.282854
STARTUP_4517,"The performance could be improved, but overall Very satisfied.",1,2024-06-29 19:34:18.282854
STARTUP_4517,"Excellent support, Neutral about the saves 10+ hours per week.",4,2024-08-15 19:34:18.282854
STARTUP_4517,"Great user interface, really helps with reduces operational costs by 40%. Impressed",1,2024-05-28 19:34:18.282854
STARTUP_4517,"The features could be improved, but overall Excited.",4,2024-07-07 19:34:18.282854
STARTUP_4517,"Very satisfied with the support, especially the improves accuracy by 95%.",4,2023-12-04 19:34:18.282854
STARTUP_4517,"Impressed with the features, especially the reduces operational costs by 40%.",2,2024-07-04 19:34:18.282854
STARTUP_4517,"Excited with the support, especially the reduces operational costs by 40%.",3,2023-12-09 19:34:18.282854
STARTUP_4517,"Excellent user interface, Disappointed about the reduces operational costs by 40%.",1,2024-01-26 19:34:18.282854
STARTUP_3548,"The user interface could be improved, but overall Very satisfied.",3,2026-03-25 19:34:18.282854
STARTUP_3548,"The features could be improved, but overall Excited.",2,2025-09-09 19:34:18.282854
STARTUP_3548,"Excellent pricing, Impressed about the automates repetitive tasks.",1,2025-12-24 19:34:18.282854
STARTUP_3548,"Excellent support, Impressed about the scales with your business.",4,2025-08-31 19:34:18.282854
STARTUP_3548,"Excellent support, Disappointed about the reduces operational costs by 40%.",2,2026-04-03 19:34:18.282854
STARTUP_3548,"Neutral with the user interface, especially the increases efficiency by 3x.",5,2025-11-08 19:34:18.282854
STARTUP_3548,"Excellent performance, Impressed about the reduces operational costs by 40%.",1,2025-11-08 19:34:18.282854
STARTUP_3548,"Excellent integration, Happy about the improves accuracy by 95%.",2,2025-08-12 19:34:18.282854
STARTUP_3548,"Neutral with the integration, especially the increases efficiency by 3x.",3,2025-10-01 19:34:18.282854
STARTUP_3548,"Excited with the performance, especially the enables data-driven decisions.",1,2026-01-01 19:34:18.282854
STARTUP_3548,"Excellent integration, Very satisfied about the saves 10+ hours per week.",3,2025-08-19 19:34:18.282854
STARTUP_3548,"The user interface could be improved, but overall Happy.",1,2025-09-06 19:34:18.282854
STARTUP_3548,"The integration could be improved, but overall Happy.",3,2026-04-27 19:34:18.282854
STARTUP_3548,"Impressed with the performance, especially the ensures data security.",4,2026-07-05 19:34:18.282854
STARTUP_3548,"Impressed with the integration, especially the ensures data security.",2,2026-06-24 19:34:18.282854
STARTUP_3138,"The pricing could be improved, but overall Impressed.",1,2024-07-29 19:34:18.282854
STARTUP_3138,"Excellent integration, Very satisfied about the saves 10+ hours per week.",1,2024-07-05 19:34:18.282854
STARTUP_3138,"Excited with the pricing, especially the enables data-driven decisions.",2,2024-11-24 19:34:18.282854
STARTUP_3138,"Very satisfied with the features, especially the delivers real-time insights.",5,2024-05-23 19:34:18.282854
STARTUP_3138,"Great features, really helps with improves accuracy by 95%. Neutral",4,2024-10-22 19:34:18.282854
STARTUP_3138,"The support could be improved, but overall Impressed.",1,2025-02-12 19:34:18.282854
STARTUP_3138,"Impressed with the integration, especially the reduces operational costs by 40%.",2,2025-03-17 19:34:18.282854
STARTUP_3138,"Great user interface, really helps with scales with your business. Very satisfied",3,2025-02-17 19:34:18.282854
STARTUP_3138,"Excellent pricing, Happy about the increases efficiency by 3x.",4,2025-03-31 19:34:18.282854
STARTUP_3138,"Excellent support, Disappointed about the ensures data security.",3,2024-12-01 19:34:18.282854
STARTUP_3138,"Happy with the support, especially the improves accuracy by 95%.",1,2025-02-12 19:34:18.282854
STARTUP_3138,"Great performance, really helps with ensures data security. Impressed",2,2024-12-31 19:34:18.282854
STARTUP_3138,"The user interface could be improved, but overall Disappointed.",4,2025-03-14 19:34:18.282854
STARTUP_3138,"Excited with the features, especially the increases efficiency by 3x.",3,2024-11-25 19:34:18.282854
STARTUP_3138,"Excellent support, Excited about the reduces operational costs by 40%.",4,2024-08-08 19:34:18.282854
STARTUP_3138,"Excellent integration, Very satisfied about the increases efficiency by 3x.",3,2025-02-09 19:34:18.282854
STARTUP_3138,"The pricing could be improved, but overall Very satisfied.",4,2024-09-29 19:34:18.282854
STARTUP_3138,"Excellent features, Neutral about the provides personalized experiences.",4,2024-11-28 19:34:18.282854
STARTUP_3138,"The support could be improved, but overall Neutral.",5,2025-03-27 19:34:18.282854
STARTUP_3374,"The integration could be improved, but overall Very satisfied.",2,2024-03-06 19:34:18.282854
STARTUP_3374,"Great integration, really helps with scales with your business. Excited",5,2024-05-25 19:34:18.282854
STARTUP_3374,"Disappointed with the support, especially the saves 10+ hours per week.",5,2024-07-21 19:34:18.282854
STARTUP_3374,"Excellent features, Excited about the improves accuracy by 95%.",4,2023-12-01 19:34:18.282854
STARTUP_3374,"Disappointed with the features, especially the scales with your business.",2,2024-01-21 19:34:18.282854
STARTUP_3374,"Excited with the support, especially the ensures data security.",5,2024-08-16 19:34:18.282854
STARTUP_3374,"Excited with the integration, especially the reduces operational costs by 40%.",5,2024-01-17 19:34:18.282854
STARTUP_3374,"The features could be improved, but overall Excited.",1,2024-03-11 19:34:18.282854
STARTUP_3374,"The pricing could be improved, but overall Neutral.",4,2024-07-21 19:34:18.282854
STARTUP_3374,"The support could be improved, but overall Neutral.",3,2023-12-25 19:34:18.282854
STARTUP_3374,"Very satisfied with the pricing, especially the delivers real-time insights.",4,2023-12-27 19:34:18.282854
STARTUP_3374,"Excellent support, Disappointed about the improves accuracy by 95%.",2,2024-05-22 19:34:18.282854
STARTUP_3374,"Excited with the user interface, especially the scales with your business.",1,2024-06-28 19:34:18.282854
STARTUP_3374,"The integration could be improved, but overall Happy.",4,2023-11-28 19:34:18.282854
STARTUP_3374,"Great support, really helps with ensures data security. Very satisfied",1,2024-06-27 19:34:18.282854
STARTUP_3374,"Great integration, really helps with improves accuracy by 95%. Very satisfied",3,2024-01-05 19:34:18.282854
STARTUP_3374,"The integration could be improved, but overall Impressed.",5,2024-02-04 19:34:18.282854
STARTUP_3374,"Disappointed with the user interface, especially the saves 10+ hours per week.",3,2023-12-21 19:34:18.282854
STARTUP_3374,"Excellent user interface, Neutral about the enables data-driven decisions.",5,2024-02-14 19:34:18.282854
STARTUP_3374,"Great integration, really helps with provides personalized experiences. Happy",2,2024-01-08 19:34:18.282854
STARTUP_2670,"Great support, really helps with enables data-driven decisions. Neutral",2,2024-11-15 19:34:18.282854
STARTUP_2670,"Excellent performance, Excited about the reduces operational costs by 40%.",4,2024-05-27 19:34:18.282854
STARTUP_2670,"The user interface could be improved, but overall Happy.",5,2024-12-08 19:34:18.282854
STARTUP_2670,"Great performance, really helps with enables data-driven decisions. Very satisfied",5,2024-08-13 19:34:18.282854
STARTUP_2670,"Excited with the integration, especially the increases efficiency by 3x.",3,2024-07-25 19:34:18.282854
STARTUP_2670,"Excellent pricing, Very satisfied about the enables data-driven decisions.",2,2024-09-20 19:34:18.282854
STARTUP_2670,"Great integration, really helps with automates repetitive tasks. Happy",5,2024-12-11 19:34:18.282854
STARTUP_2670,"Excellent integration, Excited about the enables data-driven decisions.",1,2024-08-01 19:34:18.282854
STARTUP_2670,"Excellent pricing, Impressed about the ensures data security.",2,2024-07-03 19:34:18.282854
STARTUP_2670,"Excellent support, Excited about the provides personalized experiences.",3,2024-04-18 19:34:18.282854
STARTUP_2670,"Great integration, really helps with enables data-driven decisions. Impressed",3,2025-02-21 19:34:18.282854
STARTUP_2670,"Great features, really helps with saves 10+ hours per week. Happy",2,2025-03-03 19:34:18.282854
STARTUP_2670,"Excellent support, Neutral about the increases efficiency by 3x.",1,2024-10-07 19:34:18.282854
STARTUP_2670,"Disappointed with the features, especially the increases efficiency by 3x.",5,2024-07-31 19:34:18.282854
STARTUP_2670,"The user interface could be improved, but overall Impressed.",3,2024-05-07 19:34:18.282854
STARTUP_3616,"Excellent user interface, Happy about the automates repetitive tasks.",4,2024-12-31 19:34:18.282854
STARTUP_3616,"Great features, really helps with saves 10+ hours per week. Disappointed",5,2025-08-17 19:34:18.282854
STARTUP_3616,"Great features, really helps with automates repetitive tasks. Neutral",4,2024-12-11 19:34:18.282854
STARTUP_3616,"Great support, really helps with scales with your business. Impressed",4,2025-02-06 19:34:18.282854
STARTUP_3616,"Excellent user interface, Disappointed about the delivers real-time insights.",3,2025-08-01 19:34:18.282854
STARTUP_3616,"The integration could be improved, but overall Neutral.",4,2025-03-04 19:34:18.282854
STARTUP_3616,"Great support, really helps with enables data-driven decisions. Disappointed",1,2025-07-28 19:34:18.282854
STARTUP_3616,"Great performance, really helps with reduces operational costs by 40%. Excited",4,2025-01-05 19:34:18.282854
STARTUP_3616,"The user interface could be improved, but overall Disappointed.",5,2025-03-05 19:34:18.282854
STARTUP_3616,"Excellent performance, Excited about the improves accuracy by 95%.",1,2025-08-24 19:34:18.282854
STARTUP_3616,"Very satisfied with the support, especially the reduces operational costs by 40%.",3,2025-07-21 19:34:18.282854
STARTUP_3616,"Excited with the integration, especially the delivers real-time insights.",5,2025-09-21 19:34:18.282854
STARTUP_3616,"Excellent features, Very satisfied about the improves accuracy by 95%.",1,2024-11-17 19:34:18.282854
STARTUP_3616,"The pricing could be improved, but overall Happy.",4,2025-05-23 19:34:18.282854
STARTUP_3616,"Excellent user interface, Impressed about the enables data-driven decisions.",1,2025-09-15 19:34:18.282854
STARTUP_3616,"The pricing could be improved, but overall Disappointed.",2,2025-01-05 19:34:18.282854
STARTUP_3616,"Disappointed with the pricing, especially the automates repetitive tasks.",5,2024-12-08 19:34:18.282854
STARTUP_3616,"Great user interface, really helps with improves accuracy by 95%. Happy",4,2025-08-13 19:34:18.282854
STARTUP_3616,"Excellent integration, Excited about the automates repetitive tasks.",2,2024-12-11 19:34:18.282854
STARTUP_3616,"Great support, really helps with saves 10+ hours per week. Disappointed",1,2025-01-07 19:34:18.282854
STARTUP_0256,"The features could be improved, but overall Neutral.",5,2025-05-15 19:34:18.282854
STARTUP_0256,"Excited with the user interface, especially the saves 10+ hours per week.",4,2025-05-12 19:34:18.282854
STARTUP_0256,"Excellent pricing, Disappointed about the automates repetitive tasks.",2,2025-07-24 19:34:18.282854
STARTUP_0256,"Excellent pricing, Disappointed about the reduces operational costs by 40%.",5,2025-08-22 19:34:18.282854
STARTUP_0256,"The user interface could be improved, but overall Very satisfied.",2,2025-06-04 19:34:18.282854
STARTUP_0256,"Great integration, really helps with ensures data security. Impressed",1,2025-06-16 19:34:18.282854
STARTUP_0256,"The pricing could be improved, but overall Very satisfied.",2,2025-10-11 19:34:18.282854
STARTUP_0256,"Impressed with the user interface, especially the improves accuracy by 95%.",3,2025-12-14 19:34:18.282854
STARTUP_0256,"Great features, really helps with enables data-driven decisions. Impressed",1,2025-07-01 19:34:18.282854
STARTUP_0256,"Great features, really helps with delivers real-time insights. Impressed",3,2026-01-10 19:34:18.282854
STARTUP_0256,"The support could be improved, but overall Very satisfied.",1,2025-09-16 19:34:18.282854
STARTUP_0256,"Happy with the support, especially the improves accuracy by 95%.",1,2025-09-04 19:34:18.282854
STARTUP_0256,"Disappointed with the features, especially the ensures data security.",2,2025-04-06 19:34:18.282854
STARTUP_0256,"The support could be improved, but overall Happy.",4,2025-04-01 19:34:18.282854
STARTUP_0256,"Happy with the features, especially the reduces operational costs by 40%.",2,2025-07-05 19:34:18.282854
STARTUP_0256,"Impressed with the integration, especially the improves accuracy by 95%.",4,2025-03-03 19:34:18.282854
STARTUP_0256,"Great user interface, really helps with enables data-driven decisions. Very satisfied",1,2025-09-26 19:34:18.282854
STARTUP_3979,"Neutral with the features, especially the increases efficiency by 3x.",4,2024-12-21 19:34:18.282854
STARTUP_3979,"Neutral with the user interface, especially the delivers real-time insights.",4,2024-07-18 19:34:18.282854
STARTUP_3979,"Great features, really helps with provides personalized experiences. Very satisfied",1,2024-04-30 19:34:18.282854
STARTUP_3979,"Excellent support, Disappointed about the ensures data security.",3,2024-07-13 19:34:18.282854
STARTUP_3979,"Great features, really helps with improves accuracy by 95%. Very satisfied",1,2024-12-01 19:34:18.282854
STARTUP_3979,"Great user interface, really helps with reduces operational costs by 40%. Disappointed",3,2024-12-18 19:34:18.282854
STARTUP_3979,"The pricing could be improved, but overall Happy.",4,2024-11-25 19:34:18.282854
STARTUP_1887,"The pricing could be improved, but overall Disappointed.",3,2024-07-09 19:34:18.282854
STARTUP_1887,"Excellent features, Excited about the increases efficiency by 3x.",2,2024-01-18 19:34:18.282854
STARTUP_1887,"Excellent features, Impressed about the scales with your business.",5,2024-07-11 19:34:18.282854
STARTUP_1887,"Happy with the user interface, especially the scales with your business.",3,2024-05-20 19:34:18.282854
STARTUP_1887,"Neutral with the features, especially the delivers real-time insights.",3,2024-06-06 19:34:18.282854
STARTUP_1887,"Great pricing, really helps with improves accuracy by 95%. Excited",4,2024-02-28 19:34:18.282854
STARTUP_1887,"Very satisfied with the support, especially the saves 10+ hours per week.",3,2024-06-13 19:34:18.282854
STARTUP_1887,"Great features, really helps with saves 10+ hours per week. Disappointed",5,2024-06-14 19:34:18.282854
STARTUP_1887,"Happy with the user interface, especially the increases efficiency by 3x.",4,2024-07-14 19:34:18.282854
STARTUP_3135,"Very satisfied with the user interface, especially the improves accuracy by 95%.",4,2024-12-06 19:34:18.282854
STARTUP_3135,"Great performance, really helps with scales with your business. Neutral",1,2024-05-21 19:34:18.282854
STARTUP_3135,"Impressed with the pricing, especially the ensures data security.",4,2024-10-06 19:34:18.282854
STARTUP_3135,"Excellent support, Very satisfied about the saves 10+ hours per week.",1,2024-11-09 19:34:18.282854
STARTUP_3135,"Great integration, really helps with saves 10+ hours per week. Very satisfied",5,2024-04-28 19:34:18.282854
STARTUP_3135,"The performance could be improved, but overall Impressed.",1,2024-06-09 19:34:18.282854
STARTUP_3135,"Excellent features, Disappointed about the scales with your business.",1,2024-05-11 19:34:18.282854
STARTUP_1267,"The features could be improved, but overall Impressed.",2,2025-07-10 19:34:18.282854
STARTUP_1267,"Great pricing, really helps with reduces operational costs by 40%. Neutral",5,2025-08-30 19:34:18.282854
STARTUP_1267,"Impressed with the support, especially the enables data-driven decisions.",5,2025-07-21 19:34:18.282854
STARTUP_1267,"Excited with the user interface, especially the scales with your business.",3,2025-09-02 19:34:18.282854
STARTUP_1267,"Great performance, really helps with ensures data security. Very satisfied",5,2025-04-25 19:34:18.282854
STARTUP_1267,"Neutral with the user interface, especially the reduces operational costs by 40%.",1,2025-02-01 19:34:18.282854
STARTUP_1267,"Great support, really helps with ensures data security. Happy",4,2025-08-23 19:34:18.282854
STARTUP_1267,"Excellent features, Happy about the provides personalized experiences.",5,2025-05-25 19:34:18.282854
STARTUP_1267,"Great support, really helps with increases efficiency by 3x. Disappointed",2,2025-03-26 19:34:18.282854
STARTUP_1267,"The pricing could be improved, but overall Disappointed.",4,2025-06-28 19:34:18.282854
STARTUP_1267,"Neutral with the performance, especially the scales with your business.",3,2025-05-01 19:34:18.282854
STARTUP_3746,"Impressed with the integration, especially the increases efficiency by 3x.",5,2025-10-01 19:34:18.282854
STARTUP_3746,"Great pricing, really helps with scales with your business. Excited",1,2025-07-15 19:34:18.282854
STARTUP_3746,"The user interface could be improved, but overall Happy.",5,2025-04-05 19:34:18.282854
STARTUP_3746,"The performance could be improved, but overall Impressed.",1,2024-12-07 19:34:18.282854
STARTUP_3746,"Excellent integration, Neutral about the provides personalized experiences.",4,2025-01-29 19:34:18.282854
STARTUP_0960,"Happy with the user interface, especially the saves 10+ hours per week.",1,2024-08-05 19:34:18.282854
STARTUP_0960,"Very satisfied with the integration, especially the enables data-driven decisions.",3,2024-07-07 19:34:18.282854
STARTUP_0960,"Excellent support, Very satisfied about the ensures data security.",3,2024-07-15 19:34:18.282854
STARTUP_0960,"Impressed with the support, especially the ensures data security.",1,2024-06-25 19:34:18.282854
STARTUP_0960,"Excited with the user interface, especially the ensures data security.",4,2024-03-09 19:34:18.282854
STARTUP_0960,"The support could be improved, but overall Disappointed.",3,2024-10-11 19:34:18.282854
STARTUP_0960,"The user interface could be improved, but overall Happy.",5,2024-01-06 19:34:18.282854
STARTUP_0960,"Very satisfied with the support, especially the enables data-driven decisions.",3,2024-08-11 19:34:18.282854
STARTUP_0960,"The performance could be improved, but overall Very satisfied.",1,2024-11-24 19:34:18.282854
STARTUP_0960,"The integration could be improved, but overall Happy.",3,2024-10-06 19:34:18.282854
STARTUP_0960,"Excellent features, Very satisfied about the automates repetitive tasks.",5,2024-06-12 19:34:18.282854
STARTUP_0960,"The support could be improved, but overall Very satisfied.",1,2024-04-30 19:34:18.282854
STARTUP_0960,"Great features, really helps with increases efficiency by 3x. Excited",4,2024-08-10 19:34:18.282854
STARTUP_0960,"Happy with the pricing, especially the automates repetitive tasks.",2,2024-07-01 19:34:18.282854
STARTUP_0960,"Excellent user interface, Impressed about the improves accuracy by 95%.",2,2024-03-31 19:34:18.282854
STARTUP_0960,"Happy with the features, especially the scales with your business.",2,2024-06-28 19:34:18.282854
STARTUP_1484,"Excellent user interface, Neutral about the improves accuracy by 95%.",1,2026-05-23 19:34:18.282854
STARTUP_1484,"Neutral with the pricing, especially the enables data-driven decisions.",3,2025-08-16 19:34:18.282854
STARTUP_1484,"Excellent integration, Happy about the ensures data security.",5,2026-04-26 19:34:18.282854
STARTUP_1484,"Excellent performance, Happy about the automates repetitive tasks.",5,2026-01-25 19:34:18.282854
STARTUP_1484,"Very satisfied with the features, especially the enables data-driven decisions.",5,2026-04-01 19:34:18.282854
STARTUP_1484,"Disappointed with the performance, especially the provides personalized experiences.",5,2025-11-22 19:34:18.282854
STARTUP_1484,"The performance could be improved, but overall Impressed.",5,2026-01-06 19:34:18.282854
STARTUP_1364,"Excellent performance, Happy about the saves 10+ hours per week.",1,2024-04-22 19:34:18.282854
STARTUP_1364,"Excellent pricing, Neutral about the reduces operational costs by 40%.",1,2024-07-14 19:34:18.282854
STARTUP_1364,"The performance could be improved, but overall Neutral.",1,2024-02-25 19:34:18.282854
STARTUP_1364,"Neutral with the performance, especially the enables data-driven decisions.",1,2024-09-27 19:34:18.282854
STARTUP_1364,"Excited with the performance, especially the improves accuracy by 95%.",4,2024-04-19 19:34:18.282854
STARTUP_1364,"Excellent support, Excited about the scales with your business.",1,2024-07-15 19:34:18.282854
STARTUP_1364,"Excellent support, Impressed about the automates repetitive tasks.",1,2024-01-01 19:34:18.282854
STARTUP_1364,"The integration could be improved, but overall Disappointed.",2,2024-02-04 19:34:18.282854
STARTUP_1364,"Great support, really helps with improves accuracy by 95%. Happy",4,2023-12-04 19:34:18.282854
STARTUP_1364,"Happy with the support, especially the reduces operational costs by 40%.",4,2024-05-12 19:34:18.282854
STARTUP_1364,"Excellent integration, Impressed about the ensures data security.",2,2024-05-17 19:34:18.282854
STARTUP_1364,"The integration could be improved, but overall Excited.",4,2024-09-12 19:34:18.282854
STARTUP_1364,"Great features, really helps with improves accuracy by 95%. Very satisfied",5,2024-01-03 19:34:18.282854
STARTUP_1364,"Disappointed with the pricing, especially the ensures data security.",5,2024-07-06 19:34:18.282854
STARTUP_1364,"The performance could be improved, but overall Disappointed.",3,2024-04-27 19:34:18.282854
